text_raw,text,label_raw,label,label_id,split
"mantap nder, skrg cepet ajak doi nonton konser online bareng, ada eaj","mantap nder, skrg cepet ajak doi nonton konser online bareng, ada eaj",Positive,positive,2,train
HAHAHAHAHHAHAAH sumpah kaga ada niat niatnya ini designernya bikin design... versi baru kok tambah elek #caratbong,hahahahahhahaah sumpah kaga ada niat niatnya ini designernya bikin design... versi baru kok tambah elek caratbong,Negative,negative,0,train
Penak dalane alus ndok kono,penak dalane alus ndok kono,Positive,positive,2,train
"smartfren gagal jaringan,lemot parah RT @gnoveel test!modem smat fren! i hate slow-","smartfren gagal jaringan,lemot parah rt test!modem smat fren! i hate slow-",Negative,negative,0,train
"Ahok is the best, emang pantes jadi Gubernur DKI. #Salam2Jari","ahok is the best, emang pantes jadi gubernur dki. salam2jari",Positive,positive,2,train
"Ngomel-ngomel, kita ke stadion untuk mencari buku yg dihilangkan. Harga buku tembus 100rb++, dia kaget. Aku bilang ""piye larang to rego buku, mbok kiro murah. Mbok kiro aku ndue buku ng meja belajar sampe ng kamar kui regane murah"" wkwkwk aku dan omelanku.","ngomel-ngomel, kita ke stadion untuk mencari buku yg dihilangkan. harga buku tembus 100rb++, dia kaget. aku bilang ""piye larang to rego buku, mbok kiro murah. mbok kiro aku ndue buku ng meja belajar sampe ng kamar kui regane murah"" wkwkwk aku dan omelanku.",Negative,negative,0,train
Wah nggo streamingan lemot tenan..njaluk alamate sng dodol sinyal badak bro,wah nggo streamingan lemot tenan..njaluk alamate sng dodol sinyal badak bro,Negative,negative,0,train
"@siYummyBoy Hooh om, aku yo lagi pisan iki","hooh om, aku yo lagi pisan iki",Neutral,neutral,1,train
ia belum mendengar kabar bahwa kaltim diumumkan presiden jokowi sebagai lokasi baru ibu kota rumahnya tidak dialiri listrik,ia belum mendengar kabar bahwa kaltim diumumkan presiden jokowi sebagai lokasi baru ibu kota rumahnya tidak dialiri listrik,Neutral,neutral,1,train
benerr aku jg kecewa sm packagingnya obat jerawat ku sm vit c ku patah ujungnya bener2 rapuh bgt ,benerr aku jg kecewa sm packagingnya obat jerawat ku sm vit c ku patah ujungnya bener2 rapuh bgt,Negative,negative,0,train
Nih contohnya ada banyak kalo mau cari data yang udah ada banyak tersedia,nih contohnya ada banyak kalo mau cari data yang udah ada banyak tersedia,Neutral,neutral,1,train
"""Gak kok hari ini aku gak lagi scrollingan app baru, ini namanya lagi Competitor Research""","""gak kok hari ini aku gak lagi scrollingan app baru, ini namanya lagi competitor research""",Neutral,neutral,1,train
jaga ketat surat suara di ppk polisi siap tembak di tempat bila ada perusuh,jaga ketat surat suara di ppk polisi siap tembak di tempat bila ada perusuh,Neutral,neutral,1,train
Gw ngelikes sambil numpak kereta ke rumah temen,gw ngelikes sambil numpak kereta ke rumah temen,Positive,positive,2,train
@Lintang_Sae sat set gek numpak kereta,sat set gek numpak kereta,Neutral,neutral,1,train
aplikasinya lumia pakdhe..apik..photo streaming :)),aplikasinya lumia pakdhe..apik..photo streaming :)),Positive,positive,2,train
Maennya ngaco semua. Aslani padahal ga bakal dimaenin juga di next match tp malah diganti.. ckck,maennya ngaco semua. aslani padahal ga bakal dimaenin juga di next match tp malah diganti.. ckck,Negative,negative,0,train
"lihatlahhh mbakkk, pakabar nnti di Batu,..","lihatlahhh mbakkk, pakabar nnti di batu,..",Neutral,neutral,1,train
semoga nanti gak trouble connect ke wifi yaa kemaren agak panik yg lain udh pd ngerjain soal matmum aku masih bingung connect wifi sekolah gak bisa2,semoga nanti gak trouble connect ke wifi yaa kemaren agak panik yg lain udh pd ngerjain soal matmum aku masih bingung connect wifi sekolah gak bisa2,Negative,negative,0,train
"Dearest 
@McDonalds_ID
, kecewa banget sama packagingnya:((
Kasian abangnya motornya pasti lengket, kasian saya abis makan seret :((((
Kembalikan plastik di mcd please","dearest , kecewa banget sama packagingnya:(( kasian abangnya motornya pasti lengket, kasian saya abis makan seret :(((( kembalikan plastik di mcd please",Negative,negative,0,train
"Tiap beli di mono gapernah kecewa deh, barang selalu rapi, packagingnya rapi, bonus makanan, cepet pula datengnya ","tiap beli di mono gapernah kecewa deh, barang selalu rapi, packagingnya rapi, bonus makanan, cepet pula datengnya",Positive,positive,2,train
"Stasiun Kereta di Thailand, keren ya. https://t.co/g95sEzFHoH","stasiun kereta di thailand, keren ya.",Positive,positive,2,train
Matur nuwun Bu Ketua Karang Tarunan Desa Widodomartani Segera nge-list warung mie ayam sik enak ,matur nuwun bu ketua karang tarunan desa widodomartani segera nge-list warung mie ayam sik enak,Positive,positive,2,train
AREK TK ENDI HA SING ISOK DESIGN GRAFIS?! Sabar ae yoo nder design mu apik kok ncen cangkem e pacare ibukmu maeng kurang menghargai isok2e diwara elek sabar yoo,arek tk endi ha sing isok design grafis?! sabar ae yoo nder design mu apik kok ncen cangkem e pacare ibukmu maeng kurang menghargai isok2e diwara elek sabar yoo,Negative,negative,0,train
baru keposting pas transit ,baru keposting pas transit,Neutral,neutral,1,train
"wong wes biasa ngene iki, ga kaget hehehe","wong wes biasa ngene iki, ga kaget hehehe",Neutral,neutral,1,train
"Mau bikin sesi bootcamp dan kuliah tamu tentang product management. Biasanya tinggal cuap-cuap di podcast atau talks, saatnya kembali menulis ","mau bikin sesi bootcamp dan kuliah tamu tentang product management. biasanya tinggal cuap-cuap di podcast atau talks, saatnya kembali menulis",Neutral,neutral,1,train
"COMMUTER LINE
.
.
Bersama Gus Hayid yang keren. Dia memang top. Walau pakai jas dan dasi, naiknya tetep aja Kereta Rel Listrik: bebas macet, dan cepat nyampe tujuan @ Stasiun Cawang https://t.co/Pgw2MwZvRl","commuter line . . bersama gus hayid yang keren. dia memang top. walau pakai jas dan dasi, naiknya tetep aja kereta rel listrik: bebas macet, dan cepat nyampe tujuan @ stasiun cawang",Positive,positive,2,train
mata najwa masa depan papua part pemerintah menolak usulan peta jalan damai papua yang diusulkan oleh lipi alasannya pemerintah tidak bisa berdialog sejajar dengan separatis,mata najwa masa depan papua part pemerintah menolak usulan peta jalan damai papua yang diusulkan oleh lipi alasannya pemerintah tidak bisa berdialog sejajar dengan separatis,Neutral,neutral,1,train
Keren! Stasiun Kereta di Swedia Akan Berfungsi sebagai Ruang Publik https://t.co/YIgACI25Qy https://t.co/NJlERdbn1s,keren! stasiun kereta di swedia akan berfungsi sebagai ruang publik,Positive,positive,2,train
malming streamingan malah lemot kek gini. duh payah tenan -_-,malming streamingan malah lemot kek gini. duh payah tenan -_-,Negative,negative,0,train
"Persija meskipun cuma 1 foreigner tapi bisa ngimbangin persebaya. Dandi akhir laga intercep nya bagus bgt, cok wong iki biyen ng persebaya hula hulu saiki sangar","persija meskipun cuma 1 foreigner tapi bisa ngimbangin persebaya. dandi akhir laga intercep nya bagus bgt, cok wong iki biyen ng persebaya hula hulu saiki sangar",Positive,positive,2,train
lagu debut nya vibesnya beda dr yg lain trs rada ada suasana melodi gen 2 nya jg apik,lagu debut nya vibesnya beda dr yg lain trs rada ada suasana melodi gen 2 nya jg apik,Positive,positive,2,train
"@FOOD_FESS Togo jaman SD banget nih hargane murah, sekarang masih 5K dan coklatnya seenak itu.","togo jaman sd banget nih hargane murah, sekarang masih 5k dan coklatnya seenak itu.",Positive,positive,2,train
"Iya koh, padahal setelah kalah d derby terus performane elek terus, kudune sadar, sing paling miris ya kue kemampuan pemain pada ora maksimal, padahal strategine sing anu ora jos","iya koh, padahal setelah kalah d derby terus performane elek terus, kudune sadar, sing paling miris ya kue kemampuan pemain pada ora maksimal, padahal strategine sing anu ora jos",Negative,negative,0,train
juta anak anak meninggal dunia setiap tahun karena polusi,juta anak anak meninggal dunia setiap tahun karena polusi,Neutral,neutral,1,train
"iyaa slice of life gt sih drama. ceritanya lebih ke kehidupan di kampung gt, ceritanya menarik utk refreshing vibesnya cerah trs sinematofrafinya apik","iyaa slice of life gt sih drama. ceritanya lebih ke kehidupan di kampung gt, ceritanya menarik utk refreshing vibesnya cerah trs sinematofrafinya apik",Positive,positive,2,train
"@melun_ruminten hehehe..... pasti tuh, langsung jd ramah tuh penjuale...","hehehe..... pasti tuh, langsung jd ramah tuh penjuale...",Positive,positive,2,train
Plis nendo Midorima kenapa mahal banget aaaaaaaa,plis nendo midorima kenapa mahal banget aaaaaaaa,Negative,negative,0,train
"mereka yg kadang hanya tau kalo ide itu mahal, suka tidak liat waktu kalo tiba"" nyuruh design. Walapun perintahnya ""elekelekan wae"". Ngono kui sg gawe bingung + ewuh, mosok dijaluki tulung gawene elek. Bar e dadi ujugujung ngomong ""kayane kok ono sg kurang pas"" Hmm...","mereka yg kadang hanya tau kalo ide itu mahal, suka tidak liat waktu kalo tiba"" nyuruh design. walapun perintahnya ""elekelekan wae"". ngono kui sg gawe bingung + ewuh, mosok dijaluki tulung gawene elek. bar e dadi ujugujung ngomong ""kayane kok ono sg kurang pas"" hmm...",Negative,negative,0,train
karen itu kita sudah dialog dengan pak lukas enembe yang terpenting sekarang kondisi didinginkan berpikir rasional kita dialogkan bersama wiranto menkopolhukam,karen itu kita sudah dialog dengan pak lukas enembe yang terpenting sekarang kondisi didinginkan berpikir rasional kita dialogkan bersama wiranto menkopolhukam,Neutral,neutral,1,train
Ngutip tweet ini tiap hari sampe Chan's Room live lagi,ngutip tweet ini tiap hari sampe chan's room live lagi,Neutral,neutral,1,train
Westalah pokoke kabeh iku semua...,westalah pokoke kabeh iku semua...,Neutral,neutral,1,train
"Sbg mantan penghuni DIY aku mengamini. Lha emang kenyataan gitu kok. DIY pasti alus dalane. Rusak dikit gercep perbaikan. Malah kerjanya malem2, dini hari, pagi dah halus maneh. Kalo ja-teng ga sah di tanya lagi, rhs umum itu. ","sbg mantan penghuni diy aku mengamini. lha emang kenyataan gitu kok. diy pasti alus dalane. rusak dikit gercep perbaikan. malah kerjanya malem2, dini hari, pagi dah halus maneh. kalo ja-teng ga sah di tanya lagi, rhs umum itu.",Positive,positive,2,train
"Juninho sakjane apik , cuma partner di lini tengah medioker banget . Kim beberapa pertandingan performane menurun . Sukarta dan fitra ridwan elek banget.","juninho sakjane apik , cuma partner di lini tengah medioker banget . kim beberapa pertandingan performane menurun . sukarta dan fitra ridwan elek banget.",Negative,negative,0,train
19 agustus ndelok kucing,19 agustus ndelok kucing,Neutral,neutral,1,train
"Setelah memberikan tiket itu, Delaney menggengam payung bersama Newizzy lain dan tiba-tiba..

WHUSH! 

Mereka sudah sampai di stasiun kereta.

""Keren.."" gumamnya","setelah memberikan tiket itu, delaney menggengam payung bersama newizzy lain dan tiba-tiba.. whush! mereka sudah sampai di stasiun kereta. ""keren.."" gumamnya",Positive,positive,2,train
mata najwa masa depan papua part pendekatan keamanan yang terlalu represif terhadap orang papua dikritik aparat keamanan masih melihat orang papua sebagai ancaman,mata najwa masa depan papua part pendekatan keamanan yang terlalu represif terhadap orang papua dikritik aparat keamanan masih melihat orang papua sebagai ancaman,Neutral,neutral,1,train
untuk memastikan cara mengusir kutu kasur yang anda lakukan cukup efektif bersihkan seluruh kasur gorden karpet dan tempat lain,untuk memastikan cara mengusir kutu kasur yang anda lakukan cukup efektif bersihkan seluruh kasur gorden karpet dan tempat lain,Neutral,neutral,1,train
Good morning yorobun.. Maaf baru bisa update lagi dikarenakan laptopnya kemaren hang.. Dan pagi ini baru di install ulang,good morning yorobun.. maaf baru bisa update lagi dikarenakan laptopnya kemaren hang.. dan pagi ini baru di install ulang,Negative,negative,0,train
"Kamen Rider Go-Jek :v Henshin Competition now 
@iSTTS
 *sayange hp q kamerane elek :'(",kamen rider go-jek :v henshin competition now *sayange hp q kamerane elek :'(,Negative,negative,0,train
Lagi pisan iki aku ndelok pergantian wasit wkwkwkwkw,lagi pisan iki aku ndelok pergantian wasit wkwkwkwkw,Neutral,neutral,1,train
"tulisannya rapi bgt ^___^ u did great, rest well<3","tulisannya rapi bgt ^___^ u did great, rest well<3",Positive,positive,2,train
tinggal di kota metropolitan orang tak bisa terhindar dari stres beruntung warga surabaya jawa timur dimanjakan dengan ruang publik yang melimpah fasilitas itu mampu menyegarkan tubuh dan pikiran baca,tinggal di kota metropolitan orang tak bisa terhindar dari stres beruntung warga surabaya jawa timur dimanjakan dengan ruang publik yang melimpah fasilitas itu mampu menyegarkan tubuh dan pikiran baca,Neutral,neutral,1,train
"Gitu deh ceritanya, semoga membantu ya! Share dong pengalaman apes kalian ngehandle production issues. Tapi jangan sampai buka rahasia dapur ya ","gitu deh ceritanya, semoga membantu ya! share dong pengalaman apes kalian ngehandle production issues. tapi jangan sampai buka rahasia dapur ya",Neutral,neutral,1,train
motor maleh ra jelas konsep e fak,motor maleh ra jelas konsep e fak,Negative,negative,0,train
mari silahkan tumbas kak~ nanti aku njajal swatch is wkw,mari silahkan tumbas kak~ nanti aku njajal swatch is wkw,Neutral,neutral,1,train
"Smartfren lemot tenan, dadi raiso streamingan :(","smartfren lemot tenan, dadi raiso streamingan :(",Negative,negative,0,train
@av0cuddleeee MAHAL BANGET PLIS😭,mahal banget plis😭,Negative,negative,0,train
"Anjir keren bgt, gw pgn bgt loh baca puisi di stasiun kereta api. 😱😍😍","anjir keren bgt, gw pgn bgt loh baca puisi di stasiun kereta api. 😱😍😍",Positive,positive,2,train
"Feel capeknya dan rasa putus asa nya aldebaran bener² nyampe banget. Arya saloka lagi² berhasil deliver semuanya dg apik. Udah lama g liat scene yg kaya gini,scene aladin yg vibesnya begini ini salah satunya jadi kekuatannya ikatan cinta kala itu","feel capeknya dan rasa putus asa nya aldebaran bener² nyampe banget. arya saloka lagi² berhasil deliver semuanya dg apik. udah lama g liat scene yg kaya gini,scene aladin yg vibesnya begini ini salah satunya jadi kekuatannya ikatan cinta kala itu",Positive,positive,2,train
"Sport watch (yang benar) juga bisa menghitung steps, stress level, calories, etc. Lengkap banget. GPS pun mantap. Gue pernah naik gunung yang udah nggak ada signal tapi GPS di jam tetep jalan. Gokil. Dan tentu aja ini lebih akurat dari ""health feature"" di smartphone ","sport watch (yang benar) juga bisa menghitung steps, stress level, calories, etc. lengkap banget. gps pun mantap. gue pernah naik gunung yang udah nggak ada signal tapi gps di jam tetep jalan. gokil. dan tentu aja ini lebih akurat dari ""health feature"" di smartphone",Positive,positive,2,train
Sorry ya slow respon jaringan beneran parah bgt disini,sorry ya slow respon jaringan beneran parah bgt disini,Negative,negative,0,train
selamat pagi pembaca kompas hari minggu ini kami tidak terbit karena bertepatan dengan perayaan tahun baru islam akan kembali menyapa ri senin jangan khawatir berita terkini tetap bisa dinikmati dengan mengunjungi,selamat pagi pembaca kompas hari minggu ini kami tidak terbit karena bertepatan dengan perayaan tahun baru islam akan kembali menyapa ri senin jangan khawatir berita terkini tetap bisa dinikmati dengan mengunjungi,Neutral,neutral,1,train
klopp kemenangan city tak ganggu mental pemain liverpool,klopp kemenangan city tak ganggu mental pemain liverpool,Neutral,neutral,1,train
Sumpah iki bagus bgt dong ,sumpah iki bagus bgt dong,Positive,positive,2,train
"Pelayanan KAI memang the best sih. Waktu itu otw malang sma tmn2 jaman kuliah naik yg ekonomi. Duduk ber 6 hadap2an dgn perjalanan yg lumayan lama. Udh lelah bgt krna brgkt kereta malam gabisa tidur, ngide ber 2 ke kantin buat makan popmie. Ternyata disana sepi, hbs mkn kita tdr","pelayanan kai memang the best sih. waktu itu otw malang sma tmn2 jaman kuliah naik yg ekonomi. duduk ber 6 hadap2an dgn perjalanan yg lumayan lama. udh lelah bgt krna brgkt kereta malam gabisa tidur, ngide ber 2 ke kantin buat makan popmie. ternyata disana sepi, hbs mkn kita tdr",Positive,positive,2,train
Order dari map mall online cepet bgt prosesnya. Mantap,order dari map mall online cepet bgt prosesnya. mantap,Positive,positive,2,train
